customer_id,gender,age,estimated_salary,credit_score,products_number,tenure,credit_card,active_member,attrition,balance,country
15737414,Male,35,83910.40,647,1,4,1,0,0,123761.68,France
15788480,Female,33,34712.34,786,1,0,0,0,1,122325.58,Germany
15568519,Male,41,13871.34,534,2,9,1,0,0,0.00,France
15792453,Female,42,139494.75,602,1,1,1,1,0,138912.17,Spain
15658100,Female,42,140724.64,695,2,0,0,1,0,0.00,France
15695197,Female,25,20682.46,553,2,7,1,0,0,128524.19,Germany
15749807,Female,31,124202.26,516,2,3,1,0,0,0.00,Spain
15773876,Female,34,159638.77,655,2,3,1,0,0,0.00,France
15591698,Female,49,171056.65,849,1,9,1,0,1,132934.89,Germany
15712813,Male,43,25333.03,520,3,3,0,1,1,150805.17,Germany
15763898,Female,46,29372.62,568,2,3,1,1,0,0.00,Spain
15793324,Male,32,38533.79,695,3,9,0,1,0,0.00,Spain
15757759,Female,28,156122.13,807,3,7,1,0,1,165969.26,Spain
15796230,Female,36,57904.22,642,3,2,1,1,1,124495.98,Germany
15611729,Male,39,31257.10,703,1,1,1,1,1,141559.50,Germany
15709531,Male,38,193214.05,556,1,2,1,0,0,114756.14,France
15650751,Female,30,137757.69,585,2,6,1,1,0,0.00,France
15641413,Female,49,13308.20,587,2,7,1,0,1,155393.98,Germany
15753840,Female,32,132861.90,524,1,6,1,1,1,0.00,Spain
15669994,Female,31,125083.29,556,2,1,1,0,0,128663.81,Germany
15695301,Male,44,12405.20,504,1,4,1,1,0,113522.64,Spain
15792004,Female,26,37697.29,731,2,3,1,0,0,0.00,Spain
15603035,Male,34,105599.65,651,2,3,1,1,0,0.00,France
15717286,Female,40,142783.98,675,1,8,1,0,1,79035.95,Spain
15577107,Female,22,168412.07,657,3,6,0,1,1,0.00,Spain
15754747,Male,33,184036.47,686,2,9,0,1,0,141918.09,Germany
15705676,Female,35,48478.47,690,2,9,0,0,0,107944.33,France
15751912,Male,36,3896.08,567,2,7,0,1,0,0.00,France
15677336,Male,57,132370.75,557,1,1,1,0,1,120043.13,Germany
15684395,Female,45,128260.86,446,1,10,1,1,1,125191.69,Spain
15659949,Male,31,106534.15,850,2,1,1,0,0,96399.31,France
15812422,Male,41,102515.42,637,2,2,0,1,0,0.00,France
15806941,Male,60,83643.87,499,2,7,1,1,0,76961.60,France
15637690,Female,34,138906.85,622,1,7,1,0,1,98675.74,Germany
15632882,Male,37,29995.83,684,2,1,1,1,1,126817.13,Germany
15807107,Male,32,164081.42,612,1,3,1,0,0,121394.42,France
15661034,Female,29,187976.88,813,1,5,0,0,1,106059.40,Germany
15811958,Male,44,158171.36,850,2,2,0,0,0,112755.34,Germany
15785167,Male,29,155711.64,795,2,4,0,0,0,0.00,Spain
15646720,Female,55,85890.75,628,3,7,1,0,1,0.00,Spain
15658614,Female,38,83844.79,565,2,7,1,1,0,145400.69,Germany
15704657,Male,39,41777.90,601,1,3,1,0,1,72647.64,France
15567147,Male,40,81908.09,802,2,4,1,1,0,0.00,Spain
15701319,Female,37,139377.24,614,2,6,1,1,1,96340.81,Germany
15745266,Male,55,73562.05,434,1,6,0,1,1,0.00,Spain
15650437,Male,32,165786.10,522,2,8,1,1,0,124450.36,Germany
15764314,Male,36,174921.91,550,2,2,1,0,0,113877.23,Germany
15612594,Male,25,120790.02,599,2,3,1,1,0,0.00,Spain
15593501,Female,36,56092.51,493,2,5,1,0,0,148667.81,France
15804150,Male,34,158816.03,755,2,3,1,1,0,0.00,France
15649297,Female,62,125660.99,605,2,4,0,1,0,111065.93,France
15641110,Male,41,128400.62,708,1,0,1,0,0,0.00,France
15660608,Male,44,107181.22,699,1,8,1,0,0,158697.61,France
15806570,Female,53,77203.72,763,1,4,1,0,1,0.00,France
15715345,Male,25,129740.11,743,2,6,1,0,0,0.00,Spain
15755521,Female,48,187604.97,660,2,0,0,1,1,90044.32,France
15579074,Male,38,184754.26,619,1,10,1,1,0,84651.79,Germany
15641158,Male,32,63981.37,739,1,3,1,0,1,102128.27,Germany
15752507,Male,60,192831.67,769,1,9,1,0,1,148846.39,Germany
15597983,Male,69,70849.47,692,1,10,1,1,0,154953.94,France
15586069,Female,30,27914.95,560,1,0,1,0,0,108883.29,France
15655082,Female,48,173568.30,607,3,4,1,0,1,112070.86,France
15720155,Male,29,9324.31,630,1,6,0,1,1,131354.39,Germany
15582116,Female,45,26628.88,767,2,7,1,0,1,132746.20,Germany
15749365,Female,34,145601.80,543,2,8,0,1,0,0.00,France
15632069,Male,39,144496.07,776,2,8,1,0,0,125211.55,France
15663134,Male,58,11779.98,535,2,1,1,1,1,0.00,Spain
15766683,Male,36,83983.39,549,1,6,0,0,1,139422.37,Germany
15707219,Female,28,123318.37,844,2,4,0,1,0,0.00,France
15709232,Female,47,65481.86,586,2,5,1,1,0,157099.47,Germany
15801351,Male,40,47728.00,583,2,3,1,0,0,0.00,France
15578747,Male,26,59195.05,701,1,5,0,1,0,83600.24,Spain
15675626,Male,28,98060.51,726,1,2,0,0,0,0.00,France
15583736,Male,36,90106.94,829,2,4,1,0,0,81795.74,Germany
15590011,Male,38,13549.34,749,1,9,1,1,0,129378.32,Spain
15609913,Female,46,113436.08,743,1,9,1,0,0,0.00,France
15719479,Female,56,42442.21,619,2,7,1,1,0,0.00,Spain
15575147,Male,22,68297.61,699,1,9,1,0,1,99339.00,France
15597309,Male,36,80134.65,749,2,7,0,0,0,0.00,Spain
15648367,Female,29,96051.10,600,2,6,1,1,0,74430.10,Germany
15758031,Male,38,80682.35,760,1,3,0,1,0,91241.85,Spain
15751771,Male,32,111149.98,528,1,2,0,1,0,99092.45,Germany
15689288,Female,26,182612.38,630,2,5,1,0,0,0.00,France
15731026,Female,39,109201.43,683,2,2,1,0,0,100062.16,Germany
15775809,Female,26,151146.67,677,1,6,0,1,0,98723.67,Germany
15743076,Male,29,93901.61,669,1,9,1,1,0,0.00,Spain
15658258,Male,43,36342.79,693,1,6,1,0,0,128760.32,France
15756321,Female,52,98302.57,612,1,5,0,0,1,144772.69,Spain
15706799,Male,44,84972.90,719,1,4,0,0,1,0.00,Spain
15775703,Male,26,108747.12,702,1,2,1,1,1,71281.29,France
15642636,Male,29,21862.19,755,1,9,1,1,0,117035.89,France
15704651,Male,26,121551.93,514,2,1,0,0,0,0.00,France
15806771,Female,40,177065.24,753,2,0,1,0,1,3768.69,France
15566735,Female,36,140460.01,548,2,2,1,1,0,108913.84,Germany
15681671,Male,28,35337.31,850,2,2,1,1,0,101100.22,Germany
15775949,Female,38,193502.93,612,1,7,1,1,0,110615.47,France
15586752,Male,33,32174.03,628,1,8,1,1,0,152143.89,Germany
15582519,Male,47,5811.90,479,1,6,0,1,1,121797.09,France
15658233,Female,41,149593.61,724,1,5,0,1,0,109798.25,France
15755330,Male,41,37439.90,512,1,7,0,1,1,122403.24,Germany
15605072,Female,43,142763.51,638,1,3,1,1,1,145860.98,France
15617538,Male,40,45038.74,834,2,7,0,0,0,0.00,Spain
15591428,Male,29,172097.40,781,2,9,0,0,0,0.00,France
15692142,Female,48,180344.69,707,1,7,1,1,1,105086.74,Germany
15692931,Male,22,37392.56,670,1,2,1,1,0,114991.45,France
15781127,Female,33,36864.05,663,1,8,1,1,0,96769.04,Spain
15677136,Female,23,132418.59,624,2,5,0,0,0,0.00,France
15677828,Female,34,60894.26,598,2,4,0,0,0,0.00,France
15567897,Male,23,143913.33,619,1,5,1,1,0,132725.10,Germany
15793641,Female,70,172240.27,792,2,3,1,1,0,0.00,France
15678333,Female,26,86619.77,683,2,7,1,0,0,0.00,France
15630511,Female,33,164074.89,691,2,6,1,0,0,0.00,France
15792627,Female,33,69039.43,765,1,5,1,1,0,84557.82,Spain
15717191,Male,49,132468.76,508,2,1,1,1,1,93817.41,France
15625716,Female,33,65316.50,637,1,9,0,1,0,113913.53,France
15710053,Female,44,57164.19,667,2,5,0,1,0,140406.68,Germany
15580043,Female,22,34397.08,575,1,8,1,1,0,105229.34,Spain
15601410,Female,46,177431.59,744,3,1,1,1,1,0.00,Spain
15684669,Female,41,142009.46,567,1,9,1,0,1,137891.35,France
15619083,Female,35,80618.47,502,2,6,1,1,0,0.00,France
15692207,Female,53,124218.27,609,2,6,1,1,0,0.00,France
15730705,Male,37,85286.30,715,1,9,1,0,0,165252.52,France
15749688,Male,32,40889.14,541,2,8,0,0,0,0.00,France
15728542,Female,71,107236.87,850,2,4,1,1,0,0.00,France
15760063,Male,23,168085.97,595,2,7,1,1,0,0.00,Spain
15658982,Female,28,146663.43,650,3,5,0,1,1,122034.40,Germany
15758769,Female,44,4791.80,625,1,7,1,0,0,0.00,France
15778481,Male,59,120819.58,817,1,1,1,1,0,118962.58,France
15661162,Male,49,114539.67,526,1,2,1,0,1,0.00,Spain
15568164,Female,34,154000.99,850,2,4,1,1,0,71379.53,France
15601569,Female,40,137980.58,598,1,2,1,0,1,171178.25,France
15772383,Male,36,83343.73,613,1,9,0,0,0,131307.11,France
15667456,Male,62,82195.15,709,2,3,1,1,0,0.00,Spain
15672983,Female,27,149550.95,678,2,5,1,0,0,87099.85,Spain
15799534,Male,71,197688.50,720,2,5,1,1,0,183135.39,France
15582847,Male,26,72929.96,662,2,0,0,1,0,0.00,France
15612478,Male,51,171045.35,525,3,10,1,0,1,0.00,France
15709621,Male,31,27731.05,662,2,3,0,1,0,0.00,France
15802009,Female,33,126131.90,770,2,6,1,1,0,0.00,France
15698816,Female,33,103931.49,721,1,4,1,1,0,72535.45,Spain
15574830,Male,58,147635.33,633,2,2,1,0,1,128137.42,Germany
15603082,Male,51,61961.57,701,2,9,0,0,0,0.00,France
15685947,Male,42,125435.47,556,2,0,0,1,1,115915.53,Germany
15643048,Male,66,42240.54,639,2,0,0,1,0,0.00,France
15807568,Male,50,57942.88,632,2,2,0,0,0,0.00,France
15597591,Male,29,153419.62,456,1,5,1,1,0,107000.49,France
15747558,Female,38,189727.12,729,2,10,1,0,0,0.00,Spain
15756655,Female,34,165385.55,632,2,2,0,0,0,0.00,France
15589949,Male,34,19687.99,433,1,9,1,0,0,152806.74,Spain
15601012,Female,60,39473.63,802,1,3,1,0,1,92887.06,France
15724269,Male,25,144723.38,670,2,7,1,1,0,0.00,France
15567506,Female,40,194895.57,738,2,6,1,1,1,114940.67,Germany
15791877,Male,34,77271.91,706,2,0,1,1,0,140641.26,Germany
15794360,Female,70,105096.82,592,2,5,1,0,1,71816.74,Germany
15686538,Female,41,176780.39,522,2,7,0,1,0,0.00,France
15585985,Male,48,153786.46,746,1,5,1,0,1,165282.42,France
15699257,Male,42,43612.06,651,2,2,1,0,0,143145.87,Spain
15804104,Male,28,79479.74,494,2,9,0,1,0,114731.76,France
15727619,Female,46,92320.37,753,3,9,1,0,1,113909.69,Germany
15740237,Male,36,193201.86,671,1,2,0,0,0,116695.27,Germany
15801436,Male,42,126353.13,696,1,4,0,0,1,0.00,France
15705735,Male,43,135008.92,577,2,3,1,1,0,0.00,Spain
15649359,Male,36,17135.60,587,2,1,0,1,0,0.00,France
15624892,Male,37,60651.77,712,2,7,1,0,0,93978.96,Germany
15784918,Male,35,188343.05,498,2,2,0,1,0,121968.11,Germany
15584785,Male,37,23291.83,660,1,2,1,0,0,97324.91,France
15797197,Male,29,64443.75,678,2,6,1,0,0,0.00,Spain
15574858,Male,37,287.99,530,2,8,1,1,0,0.00,France
15794101,Female,48,137961.41,559,2,2,0,1,0,0.00,France
15743245,Male,42,72169.95,624,1,3,1,0,1,145155.37,France
15791535,Male,28,39608.58,592,1,5,0,0,0,137222.77,France
15605215,Male,48,175458.21,767,2,9,0,1,0,0.00,France
15771749,Female,38,89524.83,653,2,5,1,1,0,114268.22,Germany
15616833,Male,27,13221.25,678,2,2,1,1,0,0.00,Spain
15750728,Female,42,102889.34,586,1,2,1,0,0,0.00,Spain
15769353,Female,40,166468.21,550,1,8,0,0,1,150490.32,France
15770091,Male,28,27149.27,643,2,9,1,0,0,160858.13,Germany
15716420,Male,39,59601.15,612,1,5,1,1,0,170288.38,Spain
15740602,Female,27,22026.18,674,1,4,0,1,0,111568.01,Germany
15796071,Male,29,153059.62,657,1,7,1,0,0,83889.03,Spain
15811389,Female,35,167313.07,724,2,0,0,1,0,171982.95,Germany
15783875,Female,34,12833.96,500,2,4,1,0,0,0.00,France
15671800,Male,20,197582.79,688,2,8,1,1,0,137624.40,France
15677288,Male,50,4033.39,599,1,3,0,0,1,121159.65,France
15633525,Male,29,125877.22,631,2,7,0,1,0,0.00,France
15634606,Male,52,176913.42,634,2,1,1,1,0,0.00,Spain
15579207,Male,37,105476.65,545,1,3,1,0,0,91184.01,France
15619892,Male,18,59172.42,644,2,8,1,0,0,0.00,Spain
15567778,Female,54,108731.02,690,1,1,1,1,1,144027.80,Germany
15711750,Female,34,175310.38,711,2,6,1,1,0,0.00,France
15751084,Female,29,38170.04,712,1,8,1,1,0,140170.61,France
15768945,Male,27,105887.04,627,1,1,1,1,0,62092.90,France
15586931,Male,39,95625.03,694,1,3,1,1,0,0.00,Spain
15636353,Male,35,9541.15,534,2,4,0,0,0,0.00,Spain
15623858,Male,45,148516.79,603,1,9,0,0,0,0.00,France
15703354,Female,33,113907.80,808,1,2,1,0,0,103516.87,France
15663987,Male,30,164647.72,723,3,1,1,0,1,0.00,Spain
15780805,Female,35,98621.04,585,2,2,1,0,1,0.00,France
15768566,Male,34,37479.97,706,2,8,1,1,0,0.00,France
15643229,Female,31,15846.42,671,2,6,1,1,0,0.00,France
15754940,Male,43,5104.08,597,1,2,0,1,1,85162.26,Spain
15676576,Female,43,61937.60,646,1,8,1,0,0,143061.88,France
15800068,Female,46,170008.74,801,2,6,1,1,0,0.00,Spain
15648030,Female,33,165000.68,731,2,5,1,0,0,137388.01,Spain
15668594,Female,25,76197.05,620,1,1,1,1,0,137712.01,Germany
15728709,Male,40,118045.98,484,2,7,0,0,0,106901.42,Germany
15724181,Male,47,157360.90,647,2,5,1,1,0,105603.21,Spain
15647546,Female,40,196226.38,688,2,8,0,1,0,150679.71,Germany
15702601,Male,30,44384.57,680,2,4,0,1,1,108300.27,Germany
15567725,Female,46,72993.65,689,2,7,1,1,0,52016.08,France
15674179,Male,34,124571.09,513,1,7,0,0,0,60515.13,Germany
15686957,Male,35,43640.16,553,2,2,1,0,0,158584.28,Germany
15607690,Male,47,31121.42,689,2,2,0,0,0,118812.50,Germany
15806546,Male,46,22372.78,517,1,4,1,0,0,0.00,Spain
15632850,Male,37,170338.35,731,2,8,1,1,0,0.00,France
15709016,Female,47,158845.49,687,1,1,0,0,1,91219.29,Germany
15638068,Male,32,67926.18,507,2,7,1,0,0,0.00,Spain
15749345,Female,22,194783.12,468,1,1,1,1,0,76318.64,France
15791321,Female,58,176036.01,682,1,4,1,0,0,0.00,Spain
15699095,Female,24,198826.03,603,1,3,1,1,1,0.00,France
15638329,Male,25,168683.57,522,1,1,1,1,0,111432.13,Germany
15575445,Male,41,6936.27,629,1,10,0,0,0,150148.51,Spain
15752622,Female,32,179230.23,729,1,7,0,1,0,38550.06,France
15774507,Female,39,103421.91,574,1,5,1,0,0,119013.86,France
15570857,Female,39,147578.26,677,2,0,1,1,0,111213.64,Germany
15599386,Male,28,130504.49,627,1,5,1,1,0,71097.23,Germany
15744913,Male,36,16149.13,788,1,10,1,1,0,109632.85,Spain
15647292,Male,63,118862.08,697,1,7,0,0,1,148368.02,France
15728838,Male,45,143397.14,578,1,1,1,0,1,148600.91,France
15584704,Male,48,137959.00,519,1,10,1,0,0,71083.98,France
15749068,Female,40,93702.96,632,1,9,1,0,1,139625.34,France
15622985,Female,39,172939.30,679,1,4,0,0,1,0.00,France
15587676,Male,30,108162.13,699,1,9,1,1,0,0.00,France
15779496,Male,64,35896.09,615,2,0,0,1,0,81564.10,France
15733460,Male,36,104852.60,622,2,9,1,1,0,0.00,Spain
15711457,Female,28,188850.89,755,1,7,0,1,0,124540.28,France
15795290,Female,42,28615.80,767,1,2,1,0,0,133616.39,France
15611223,Female,38,172001.44,752,2,10,1,0,0,101648.50,Germany
15794159,Female,26,60116.57,633,1,8,1,1,0,124281.84,France
15780677,Female,59,170528.63,717,2,4,1,1,0,0.00,France
15690175,Male,45,189683.70,585,2,0,0,0,0,0.00,Spain
15722599,Female,37,49734.94,751,2,9,0,0,0,183613.66,France
15569976,Male,65,121529.59,754,1,1,1,1,1,136186.44,Germany
15707011,Male,47,71071.47,495,1,10,1,0,0,137682.68,France
15702277,Male,34,142995.32,650,1,4,0,1,0,106005.54,France
15801915,Female,31,13054.25,529,1,6,1,0,0,152310.55,France
15580213,Female,43,89402.54,585,2,2,1,0,0,0.00,France
15637947,Male,32,111241.37,668,1,1,0,1,0,134446.04,Spain
15715888,Female,38,119638.85,591,1,2,0,1,0,142289.28,France
15732967,Male,19,151581.79,731,2,6,1,1,0,0.00,France
15737047,Female,45,73881.68,754,1,6,1,0,1,0.00,France
15694039,Female,46,176902.83,650,2,9,1,0,0,149003.76,Germany
15649457,Male,41,7034.94,588,2,2,0,1,0,131341.46,Germany
15742809,Female,29,122547.58,712,1,7,1,0,0,77919.78,Spain
15637829,Female,34,161559.12,691,2,7,0,1,0,0.00,France
15633194,Female,41,137510.41,771,4,10,1,1,1,108309.00,France
15611635,Female,39,185366.56,678,1,6,0,1,0,0.00,Spain
15638774,Female,40,182224.14,719,2,9,1,0,0,0.00,Spain
15722037,Male,36,42581.04,610,1,7,0,1,0,115462.02,Germany
15672930,Male,37,31921.95,722,2,9,1,0,0,0.00,Spain
15668774,Female,23,102460.84,758,1,5,1,0,1,122739.10,Germany
15780966,Female,32,109681.29,709,2,2,0,0,0,0.00,France
15659694,Female,53,106345.05,634,2,3,1,1,1,113781.50,Germany
15624424,Female,49,102472.90,678,2,1,1,1,0,0.00,Spain
15708713,Male,35,36249.76,633,2,3,1,1,0,0.00,France
15755405,Male,43,32996.89,710,1,9,1,0,1,128284.45,France
15647570,Male,45,195123.94,640,1,8,0,0,0,120591.19,Germany
15684348,Male,63,57014.43,656,2,8,0,1,0,0.00,France
15702541,Female,59,159483.76,551,1,2,1,0,1,166968.28,France
15646942,Female,39,100929.59,786,2,7,0,0,0,0.00,Spain
15748920,Female,49,12513.07,561,2,8,1,1,0,0.00,France
15694581,Male,42,74900.90,807,2,5,1,1,0,0.00,Spain
15643215,Male,38,137111.89,602,2,2,0,0,0,71667.97,Germany
15649060,Female,31,60212.51,727,2,3,1,0,0,82729.47,Germany
15774258,Male,40,187343.40,678,2,1,1,1,0,0.00,France
15731553,Male,23,183284.53,730,2,8,1,0,0,0.00,France
15617029,Female,30,8125.39,596,2,1,1,0,0,0.00,Spain
15780716,Male,39,103220.56,686,2,3,1,1,0,129626.19,Germany
15577018,Female,26,96885.19,684,1,2,0,0,0,114035.39,Germany
15809515,Male,32,8877.06,797,1,1,1,0,0,151922.94,Germany
15789924,Female,39,147530.06,658,1,4,1,1,0,0.00,France
15725076,Female,27,33389.42,653,2,6,1,1,0,107751.68,Spain
15672481,Male,37,45309.24,641,2,6,1,0,0,0.00,France
15574115,Female,41,35230.61,656,2,6,1,1,0,101179.23,Spain
15661830,Female,36,59816.41,750,2,6,1,1,0,0.00,Spain
15665879,Female,40,69080.46,768,2,8,0,1,0,0.00,France
15673820,Male,33,143450.61,568,2,7,1,0,0,0.00,France
15747772,Male,36,40774.01,706,2,9,1,0,0,58571.18,Germany
15666197,Female,38,99377.27,430,1,8,1,0,0,153058.64,Germany
15773639,Male,35,133617.43,745,1,4,1,0,0,98270.34,Germany
15581893,Male,43,101495.00,747,1,1,0,1,1,130788.71,France
15672447,Male,40,119333.95,657,1,7,0,1,1,99165.84,Germany
15777830,Female,42,167682.37,639,2,4,0,0,0,0.00,France
15713890,Male,44,152884.85,704,2,3,0,1,0,0.00,France
15577598,Male,23,70400.86,651,2,4,1,0,0,115636.05,Spain
15786042,Female,44,65413.41,706,2,2,1,0,0,185932.18,Germany
15753462,Male,30,182728.80,632,2,2,0,1,0,72549.00,Germany
15759690,Male,42,81442.60,751,2,4,1,1,0,0.00,France
15801414,Female,35,144251.38,767,2,2,0,0,0,0.00,France
15656141,Male,39,40207.06,741,1,5,0,1,0,0.00,France
15608701,Male,29,54530.51,651,1,3,1,0,1,121890.06,Germany
15582892,Male,46,32683.88,601,1,2,1,1,1,99786.07,France
15632967,Male,34,104703.96,520,2,3,1,1,0,0.00,France
15587573,Male,27,26907.43,626,2,4,0,1,0,115084.53,Germany
15654891,Male,30,180591.32,811,2,6,1,1,0,0.00,France
15611365,Female,32,60905.51,730,1,9,0,0,0,127661.69,France
15749103,Female,47,47777.15,604,1,4,0,1,1,118907.60,Germany
15810203,Female,44,108222.68,499,2,6,1,0,0,77627.33,Germany
15813660,Male,40,3554.63,754,1,2,0,1,0,160625.17,Spain
15605673,Female,29,78616.92,716,2,8,0,0,0,0.00,Spain
15669282,Female,20,100566.81,636,1,10,0,0,0,124266.86,France
15792726,Female,25,183259.35,470,2,8,1,1,0,127974.06,France
15593241,Male,43,159131.21,444,2,3,1,1,0,0.00,France
15683053,Female,48,160976.85,809,1,2,1,0,1,0.00,Spain
15632736,Female,30,42933.26,850,2,3,1,1,0,104911.35,Germany
15731865,Male,27,91291.20,637,2,1,1,0,0,0.00,France
15760450,Male,43,52471.36,512,2,1,1,1,0,0.00,France
15787204,Female,43,108804.28,774,1,1,0,0,0,110646.54,Spain
15650454,Male,57,122449.18,641,2,5,1,1,0,0.00,France
15573730,Male,42,41682.30,586,2,6,1,0,0,126704.49,Germany
15705050,Male,30,148887.69,611,2,9,1,1,0,0.00,France
15791342,Male,31,137784.25,660,1,1,1,1,0,84560.04,Spain
15684316,Male,43,190573.91,532,2,9,0,0,1,0.00,France
15700540,Female,38,102076.03,557,1,2,0,0,0,129893.56,Germany
15770631,Male,25,56307.51,730,1,5,1,1,0,167385.81,Spain
15790594,Female,27,49775.58,535,2,6,0,1,0,0.00,France
15604020,Female,36,4395.45,773,1,4,0,1,0,105858.71,Germany
15637599,Female,44,28461.29,510,1,4,1,0,1,123070.89,Germany
15736578,Male,39,28184.70,539,1,1,1,1,0,0.00,France
15666332,Female,48,3149.10,690,2,2,1,1,0,0.00,Spain
15727291,Female,40,194273.12,821,2,1,1,0,0,0.00,France
15785920,Male,35,148537.07,687,2,1,1,1,0,125141.24,Germany
15658987,Female,46,116378.31,557,2,4,1,1,0,96173.17,France
15687719,Female,37,6761.84,532,2,5,0,1,0,0.00,Spain
15799641,Male,39,81995.92,540,2,2,1,0,0,0.00,Spain
15758702,Female,55,14392.68,705,2,8,1,1,0,0.00,France
15689526,Female,35,468.94,542,2,9,1,0,1,127543.11,Germany
15586848,Male,38,122379.54,706,2,1,1,0,0,0.00,France
15707637,Female,56,13228.93,765,1,1,1,0,1,0.00,France
15719426,Male,67,154002.02,529,2,8,1,1,1,103101.56,France
15639265,Male,54,112777.38,714,1,7,1,0,0,126113.28,France
15576124,Male,41,128528.83,582,1,1,1,0,0,40488.76,France
15757829,Female,40,170122.22,609,2,10,1,0,0,137389.77,Germany
15633227,Female,28,2803.89,518,1,9,0,0,0,85146.36,France
15753092,Male,35,181918.26,791,1,5,1,1,1,129828.58,Germany
15782939,Male,42,115241.96,747,1,4,1,0,1,80214.36,France
15746338,Female,40,129956.13,565,2,2,1,1,0,0.00,France
15590676,Male,34,45858.49,735,1,1,1,0,0,141796.43,France
15599329,Female,49,131083.56,697,4,7,0,1,1,195238.29,France
15783097,Male,27,46422.46,813,1,6,1,0,0,111348.15,Germany
15597885,Male,43,57675.88,772,2,6,1,1,0,0.00,France
15597467,Female,71,169741.96,606,2,8,1,1,0,0.00,France
15724764,Female,42,26022.37,667,2,10,0,0,0,64404.26,Germany
15778418,Male,40,125334.16,637,1,9,1,1,1,154309.67,Germany
15684769,Male,67,21343.74,542,1,10,0,1,0,129431.36,France
15756167,Female,43,139971.01,762,1,5,1,1,0,134204.67,Spain
15632439,Female,39,47455.82,698,2,4,0,1,0,0.00,France
15755138,Female,32,55593.80,850,2,8,1,1,0,0.00,France
15659092,Female,50,191756.54,621,2,5,1,0,1,0.00,France
15742116,Female,48,76373.38,671,2,9,0,0,0,116711.06,Germany
15801994,Male,31,169278.51,775,2,9,1,0,0,0.00,France
15647572,Male,34,136909.88,504,1,0,1,1,0,54980.81,Spain
15644551,Female,37,54865.92,751,2,3,1,0,0,99773.85,Spain
15709135,Male,30,156529.44,691,2,7,0,0,0,101231.77,Germany
15684469,Male,32,113482.20,841,1,2,1,0,0,117070.21,Germany
15627637,Male,23,63446.47,709,2,8,1,0,0,73314.04,Germany
15667093,Male,37,13624.02,673,1,2,1,1,0,0.00,France
15690589,Male,37,148814.54,541,1,9,0,1,0,212314.03,France
15595350,Female,31,65567.91,661,2,3,1,0,0,136067.82,France
15777586,Female,42,6409.55,784,2,2,1,0,0,109052.04,Spain
15804064,Female,35,126997.53,742,1,2,1,1,0,79126.17,France
15717770,Female,55,171762.87,850,1,7,0,0,1,0.00,Spain
15754443,Female,35,129031.19,443,1,9,1,0,1,108308.00,France
15776939,Female,48,182691.31,778,2,3,1,0,0,102290.56,Germany
15713517,Male,39,12351.01,529,2,6,1,0,0,102025.08,France
15683522,Female,37,135123.96,678,1,2,1,1,0,113383.07,Germany
15673995,Female,65,181490.42,516,1,9,1,0,0,102541.10,Spain
15771054,Male,35,186490.37,469,2,5,1,0,0,0.00,Spain
15578788,Male,40,41248.80,786,2,6,0,0,0,0.00,Spain
15737408,Female,41,116267.28,703,1,6,1,0,0,109941.51,France
15750837,Male,41,9201.53,579,1,0,0,1,0,141749.68,Germany
15576022,Male,38,80630.32,565,2,5,0,1,0,0.00,France
15635502,Male,44,159165.70,443,1,2,1,0,0,0.00,France
15627298,Male,37,86490.09,589,2,7,1,0,1,85146.48,France
15811415,Female,44,197572.41,691,2,6,1,1,0,134066.10,France
15645059,Female,28,105159.89,711,2,8,0,0,0,0.00,France
15689671,Male,27,40807.26,775,1,4,1,1,0,0.00,Spain
15718667,Male,35,143.34,621,1,7,1,0,0,87619.29,France
15803202,Male,51,125823.79,350,1,10,1,1,1,0.00,France
15593683,Female,30,138465.70,668,2,8,1,0,0,0.00,Spain
15703394,Male,27,44008.91,633,2,3,1,0,0,0.00,Spain
15570289,Male,43,66893.28,697,1,8,1,0,1,103409.16,Germany
15567437,Female,30,76503.06,734,1,7,1,1,0,123040.38,Germany
15711687,Male,41,56784.11,434,1,4,0,1,0,108128.52,France
15656592,Male,48,175657.55,646,2,8,1,1,0,169023.33,Germany
15634373,Male,30,105155.66,764,2,5,0,1,0,0.00,France
15769125,Female,41,47468.56,727,2,10,0,1,0,0.00,Spain
15711386,Female,29,64729.51,724,2,6,0,1,0,0.00,France
15714241,Male,42,101108.85,749,1,9,0,0,1,222267.63,Spain
15642530,Female,47,140938.95,706,1,10,1,0,1,144090.42,Germany
15713599,Male,30,37662.49,728,1,10,0,1,0,114835.43,France
15744770,Male,44,86414.41,636,2,2,0,0,0,0.00,France
15780498,Male,34,41820.65,634,1,3,1,1,0,145030.92,France
15624397,Male,43,127734.16,627,1,8,0,1,0,71240.30,France
15615219,Male,59,123872.00,518,1,5,0,1,0,138772.15,France
15570908,Female,29,113050.92,687,1,7,0,1,0,93617.07,Spain
15762855,Female,23,131389.39,622,2,8,1,1,0,0.00,Spain
15661827,Female,45,26589.56,693,2,4,1,1,0,0.00,Spain
15746035,Male,25,195463.35,450,2,9,0,1,0,74237.20,Spain
15691906,Female,49,108876.75,664,2,5,1,0,1,127421.78,Germany
15793424,Female,28,136054.45,663,2,8,1,0,0,61274.70,Spain
15577905,Male,34,182262.66,660,2,8,0,1,0,106486.66,France
15667216,Female,29,129209.09,579,2,10,1,1,0,73194.52,France
15673971,Female,44,64853.51,655,1,6,1,0,1,146498.76,Germany
15701238,Male,47,148989.15,683,2,1,1,0,0,0.00,France
